YEAR MONTH EURO NHAFR SHSA CEAS EQAS AUST MIDE CEAM SEAS BONA TENA SHAFR NHSA BOAS GLOBAL 
2015 08 560.25916 1989.0273 36433.586 35556.062 4215.2524 29599.928 1102.9163 241.06169 162.92593 1707.8243 9419.6523 368332.59 423.73621 9771.9062 499516.75 
2015 09 130.94179 8044.1191 77927.750 11898.960 11658.971 39083.977 478.04486 33.272095 51.732738 63.324306 1651.7985 288197.09 1385.8364 3170.9380 443776.75 
2015 10 10.088958 34535.789 58581.211 9173.8682 11482.092 84967.695 106.04138 49.586151 52.806034 51.088764 926.46686 106274.72 2099.7910 3348.2461 311659.50 
2015 11 95.523109 166554.73 18512.594 1134.2563 1897.7972 86917.656 208.43356 50.444790 200.06187 7.0837364 419.65771 34802.395 3054.5930 1573.6627 315428.91 
2015 12 129.22452 310564.53 15292.498 58.387157 1208.5283 14491.178 14.167472 151.54903 5915.7783 8.1570292 298.16089 3967.7510 3866.0027 0.21465866 355966.12 
2016 01 7.2983947 355039.00 4880.4795 214.44402 698.28467 7602.5664 601.25891 421.80429 14260.420 0.0000000 277.98297 4451.3770 17937.523 1.9319280 406394.38 
2016 02 14.382131 98759.086 2866.7666 2003.4094 451.64185 2287.1882 79.209053 1300.4022 19768.990 0.42931733 1699.4528 3795.8093 13875.107 0.0000000 146901.88 
2016 03 35.418682 23347.994 3111.9067 2550.1450 650.84509 3528.1299 42.073101 1706.5364 22016.896 191.04622 4748.4644 4930.9243 12484.763 4583.8213 83928.969 
2016 04 27.261650 14759.501 2739.0447 4591.5488 607.26941 21037.408 148.75845 6948.7158 27525.896 273.90448 4969.7778 17451.105 1674.3376 6480.9746 109235.51 
2016 05 8.1570292 5275.8809 2962.5044 6143.5312 91.015274 12936.834 200.92052 7440.7134 2133.2778 4359.5029 502.73062 95004.922 7.0837364 15632.088 152699.16 
2016 06 121.06749 2412.9780 7080.9458 1779.3057 143.39198 16519.701 474.18100 1145.6333 341.95126 969.82788 1652.4425 223580.53 0.0000000 7293.8872 263515.84 
2016 07 242.34964 761.39429 24912.213 8474.9395 361.48520 26515.928 535.35870 248.78940 105.18275 4111.7871 2537.6948 281853.06 82.428932 20581.260 371323.88 
2016 08 1559.4952 730.48346 62517.406 12173.723 953.72845 20359.516 761.39429 112.91046 117.63295 376.29666 3608.8416 330669.44 396.47458 6083.8560 440421.22 
2016 09 630.66718 3891.5471 59697.863 6541.0791 503.80389 7438.3525 484.48462 31.340166 109.26126 20.392574 910.79675 273305.78 390.03482 11136.277 365091.69 
2016 10 74.271904 73607.961 27519.672 631.95514 175.59079 39730.961 220.88377 16.743376 97.240379 36.921291 783.71881 121562.71 1527.2965 4932.6416 270918.56 
2016 11 17.387352 173324.86 9056.2344 272.18719 144.25063 66042.531 181.81590 103.03616 199.20325 30.266872 749.37341 20956.912 1524.2913 396.25992 272998.62 
2016 12 58.387157 369671.44 13539.810 75.559853 39.282536 16817.004 37.135948 253.72655 398.83582 24.256430 376.51132 4762.8467 3096.0220 0.0000000 409150.81 
2017 01 38.853222 186498.45 19378.098 105.82673 106.68536 680.03870 144.03596 1095.4032 3516.3237 6.6544189 1087.0315 3659.2864 6224.4575 0.0000000 222541.16 
2017 02 335.08218 97680.000 4726.9985 965.96405 112.69580 3017.4570 80.282341 1396.5693 31880.463 0.0000000 1080.1624 5154.1694 9556.1748 44.863663 156030.88 
2017 03 324.99323 32947.746 3307.0315 2877.2849 122.78476 4107.7085 35.633339 3597.8940 29704.252 18.675304 6414.0010 9391.1025 5488.6074 6449.4199 104787.13 
2017 04 204.56972 19897.570 1126.9580 3379.8008 70.622704 10301.684 128.36589 7347.9810 14665.480 28.549603 1858.5148 10632.473 3636.9619 12955.724 86235.258 
2017 05 52.376717 4015.4050 2014.5717 1326.5906 71.481339 42914.992 352.25488 5115.5308 736.49390 76.418488 695.27942 91537.539 149.40244 1399.5745 150457.91 
2017 06 725.97565 1875.0435 4433.3457 18996.006 221.74242 34510.676 223.03036 2991.2686 42.073101 1073.0787 1732.5101 199085.19 32.413460 6399.4043 272341.75 
2017 07 1572.5894 775.13245 47540.887 62350.832 494.35892 18404.836 776.20575 140.60143 27.046993 9237.8359 7052.1816 244013.89 166.14581 11083.471 403636.00 
2017 08 2678.7256 48.512859 43205.641 37175.445 973.26239 30122.193 953.94312 40.141171 27.690969 15579.497 4919.1182 325209.62 659.86078 12064.461 473658.09 
2017 09 418.58441 1662.5314 111493.93 27555.947 982.06342 87234.922 171.94160 191.69019 49.586151 3244.7805 4065.6353 343154.62 590.52600 833.94891 581650.75 
2017 10 3510.0986 72273.430 45665.414 3536.2871 229.25546 72647.797 75.989166 46.151615 77.706436 100.88958 1102.0576 130694.07 1671.5471 1416.7472 333047.44 
2017 11 39.067879 146003.75 11145.937 294.51169 123.85805 107083.55 50.874104 135.87894 144.46529 73.627922 804.54071 16804.125 4532.3032 221.52776 287458.00 
2017 12 11.162251 339306.03 7397.3525 107.54399 50.015472 71191.766 163.35526 384.23901 2509.1453 46.795589 1831.4678 5100.9341 7612.2256 53.450008 435765.47 
2018 01 0.0000000 192052.97 9481.0439 236.33920 170.43900 10953.817 87.795395 381.66312 11270.868 0.0000000 1138.5496 4290.3828 6387.8130 131.15645 236582.84 
2018 02 0.0000000 100257.19 5535.6177 650.41577 284.42273 3156.1265 32.198799 859.92267 17278.307 0.0000000 900.92242 5414.9795 25780.721 10.947592 160161.77 
2018 03 1105.7068 36358.457 3931.4736 6811.7637 225.39162 8882.7900 307.17657 3615.2815 29814.371 0.0000000 2608.7468 19835.320 12585.223 15031.688 141113.39 
2018 04 76.847801 13002.520 3079.7080 6454.7861 142.74802 57007.332 39.711853 6250.6460 6787.7217 1102.0576 4938.8667 7241.7251 3225.2466 24514.020 133863.94 
2018 05 18.031328 7183.7671 3020.6768 1548.7623 127.50725 64804.164 195.76871 4344.4771 1682.9240 439.19165 1056.5500 31532.285 216.80527 16654.508 132825.42 
2018 06 35.848000 1103.3456 4937.5786 4320.4351 121.06749 27277.107 87.366081 1599.8511 99.386963 1440.3597 1772.2220 168899.67 24.041771 6467.2363 218185.52 
2018 07 305.45929 1101.1990 10861.514 14522.732 565.84027 24474.309 416.22318 386.60028 65.470894 3770.2649 7085.6680 258503.56 181.38658 18894.256 341134.50 
2018 08 417.51111 1046.2465 33199.109 8290.9766 1905.0957 23138.701 405.06091 107.97331 75.989166 11260.350 7463.6821 347660.97 337.22876 10595.767 445904.66 
2018 09 100.88958 7715.9058 43690.340 5252.0537 3157.6292 40035.129 289.78922 65.256233 58.387157 329.28641 1956.3990 334164.53 469.24387 2863.7612 440148.59 
2018 10 110.33456 52738.414 10888.990 4106.6353 4368.5186 111420.09 114.41307 12.450203 40.355831 182.45987 770.83929 87966.477 1358.7894 528.06030 274606.84 
2018 11 59.889771 209845.59 3034.8442 424.59485 651.05975 98036.336 57.528522 125.36066 421.58963 48.083542 1510.5531 25770.203 2676.7937 341.30728 343003.75 
2018 12 1.7172694 307442.31 3054.5930 44.005028 63.324306 51356.016 243.85225 171.51228 8119.8936 0.0000000 149.61710 6085.3589 7956.7529 104.10946 384793.06 
2019 01 29.837555 205624.33 5541.6284 200.49120 135.44962 36046.129 10.947592 558.75653 14023.651 0.0000000 409.13943 2864.8347 10375.742 464.52136 276285.47 
2019 02 631.95514 91193.875 6214.7979 2316.3816 464.30670 17393.793 50.230129 900.06378 14228.865 0.0000000 367.06635 3506.2349 16009.458 4880.0503 158157.08 
2019 03 501.65732 34683.047 2886.3005 9587.0859 689.26898 13017.117 17.387352 4207.3101 24503.717 120.20886 2557.6582 16045.521 17658.896 5152.6670 131627.84 
2019 04 543.94507 13168.236 1366.7318 8042.6167 160.56470 10624.316 617.35834 7663.5293 14518.225 25.329723 3417.1514 14574.251 6795.6641 17333.045 98850.961 
2019 05 50.444790 7780.7329 2508.9307 3485.6274 93.805840 20279.449 1925.9176 9286.7783 4831.5376 3688.9092 460.44284 70164.836 426.09747 4527.1514 129510.66 
2019 06 139.95744 1780.5938 6332.0015 6967.1763 200.92052 23662.039 2910.5569 1121.3770 493.07098 4392.5605 908.00616 238860.80 0.64397603 6348.9595 294118.66 
2019 07 261.88358 683.47321 16873.244 37337.301 617.14368 26939.662 2546.4958 233.76329 195.12473 9176.2285 1259.4023 330222.75 186.75304 30819.404 457352.62 
2019 08 259.30768 49.156837 74242.492 19380.244 2464.7109 20019.281 2030.4564 239.12976 148.11449 1306.4127 1483.0768 321907.50 635.38965 18856.691 463021.97 
2019 09 261.88358 1170.3191 102342.39 8550.9277 10725.206 21244.770 2228.3716 114.62773 18.675304 553.39008 898.56122 246858.77 1152.2878 1763.8503 397884.03 
2019 10 90.156639 24491.053 33057.008 4767.1396 5306.3623 39271.375 1421.4697 357.62134 114.62773 86.292786 674.45752 77376.078 1337.1089 592.88727 188943.64 
2019 11 84.575516 113244.90 14142.787 582.15430 2024.4459 48957.633 660.93402 195.12473 316.83621 24.685747 1300.1876 12688.903 2440.0251 125.36066 196788.55 
2019 12 5.3664670 224695.91 4502.8950 636.24829 327.78378 81298.539 604.47882 262.09824 6351.3208 13.523496 288.28659 1970.7812 3955.3008 0.0000000 324912.53 
2020 01 41.858440 261364.55 4697.1611 462.37479 160.99400 28325.930 89.083351 529.99225 18164.846 4.9371495 610.27460 5053.0649 11805.368 0.0000000 331310.41 
2020 02 91.229935 167022.48 6645.4033 1373.1715 252.65326 5304.2158 552.74609 965.53473 15649.047 7.5130534 1020.7020 3844.9661 18798.520 11.376910 221539.56 
2020 03 248.57474 48981.891 12351.675 8959.2090 456.14969 2020.3674 95.308449 2789.9187 38380.539 0.0000000 2731.5315 8558.8701 24533.984 9470.5264 159578.55 
2020 04 505.73584 22528.213 6815.1982 5963.8618 341.30728 6053.8037 319.84143 13887.128 15443.618 2.7905626 4335.8906 12068.540 9911.6494 15199.981 113377.56 
2020 05 16.099400 6163.2798 6707.0103 776.63507 62.465675 18932.467 1169.2458 6828.9365 896.62927 38.423901 489.63644 74871.016 2372.6223 1591.6941 120916.16 
2020 06 30.052214 2036.2522 7513.9121 12178.016 113.55444 15683.177 2317.0256 938.05841 38.209244 704.93909 2889.3057 178994.20 99.601624 7186.3428 230722.66 
2020 07 285.92535 1314.7844 21332.564 11869.551 385.31232 25102.828 1417.8206 233.97795 27.046993 90.800621 2009.8491 306663.94 165.28719 26334.756 397234.47 
2020 08 557.89789 1086.6022 63326.883 5480.2358 368.35428 9953.5078 1266.7008 162.71127 34.774704 212.94141 8677.7910 258709.42 399.26514 14122.823 364359.91 
2020 09 465.80933 2789.9187 117397.69 4332.8853 675.96014 10133.177 968.75458 159.70605 106.25604 293.86771 16298.604 330127.66 388.31754 7945.5908 492084.19 
2020 10 15.884742 69737.883 71732.484 4230.2783 518.40070 14514.361 470.10248 152.62231 95.523109 18.889963 1718.9866 97870.828 1322.9414 689.48364 263088.66 
2020 11 0.85863471 141463.50 12974.614 445.20209 121.28215 27586.002 124.93135 69.549408 210.36549 256.30246 1446.5848 19317.562 349.46432 930.97467 205297.19 
2020 12 0.21465866 252445.05 4899.5840 519.25934 1.2879519 5257.6348 283.77875 387.02960 1087.4608 72.125313 239.77374 2478.8784 3290.0735 114.62773 271076.78 
2021 01 8.3716879 242790.98 2178.1416 590.52600 36.921291 1246.0936 68.046799 440.47961 11480.804 0.0000000 839.74475 1934.5040 7468.4043 0.0000000 269083.03 
2021 02 99.386963 131615.59 3150.5454 546.95032 199.84721 886.75494 43.146393 657.49951 24072.896 4.9371495 1849.7137 6157.6987 10455.380 0.64397603 179741.00 
2021 03 97.455040 48179.926 4217.3989 3094.5193 190.61690 1051.6128 105.82673 2511.5066 45894.023 40.141171 2893.5989 5263.6455 6363.1270 3374.2197 123277.62 
2021 04 18.460646 17104.861 2113.9585 8989.0469 157.98878 11072.738 98.099014 5642.9473 10829.530 199.20325 1986.2367 11732.814 1073.5081 12157.838 83177.227 
2021 05 94.020500 7040.8042 4927.9189 1374.2448 95.737770 36709.211 352.89886 4269.5610 596.96576 1443.3649 929.25739 65526.707 135.66428 5447.8223 128944.18 
2021 06 31.984142 3632.8833 7324.1538 13525.214 140.17210 14346.927 573.56799 1196.0781 265.10345 956.30438 3318.8376 188698.94 0.0000000 5856.5327 239866.69 
2021 07 311.89905 1246.0936 23028.367 14710.773 359.12396 18614.984 1230.6382 65.685555 104.53877 25220.678 6728.9053 299610.06 64.397598 40700.570 431996.72 
2021 08 2638.5845 353.75748 68068.477 11580.621 501.65732 23960.631 2206.9058 38.209244 183.10385 8281.1025 8509.4990 322447.16 162.71127 37295.871 486228.31 
2021 09 147.68517 3615.2815 77810.336 5012.9238 438.33301 19742.158 264.67413 52.376717 7.5130534 234.62193 3147.1108 317235.25 768.69269 5731.8159 434208.78 
2021 10 10.947592 61015.867 33680.805 3127.3623 101.31889 59613.074 78.779732 105.61207 57.957840 521.40588 733.27405 125720.43 1295.8944 1579.2439 287641.97 
2021 11 9.2303228 141689.11 3864.0708 271.97253 60.748405 44493.160 117.84761 115.05705 143.82130 0.85863471 438.97699 47844.629 3424.8792 19.533939 242493.89 
2021 12 2.7905626 251329.45 6779.3501 95.952423 52.806034 30101.586 13.952814 169.79501 934.40918 0.0000000 390.67877 9005.7900 6548.1626 0.0000000 305424.72 
2022 01 91.229935 247357.41 21508.584 87.580734 128.36589 10829.959 291.29181 492.21234 5948.4067 0.0000000 725.11700 4673.7632 17288.824 2.5759041 309425.31 
2022 02 69.764069 111675.10 13750.605 284.85205 46.795589 4357.3564 18.889963 1174.3976 14065.939 0.0000000 2016.0742 5284.4673 12719.600 217.44923 165681.30 
